Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
0	-16934.964149474832	-16039.53774678288	-895.4264026919514	0.1	0.00800000037997961	0.01
2500	-7314.332286953015	-7300.1346105461225	-14.19767640689204	0.27843729810952617	3.791339659446642	0.0014628980782573952
5000	-7314.46984412091	-7296.644228485548	-17.82561563536138	0.24478060075283783	5.12179400396357	7.285980360756239E-4
7500	-7311.424719138333	-7295.101303965023	-16.323415173309662	0.25480460883662037	4.618751738448377	0.0011266964352232196
10000	-7304.628365585538	-7289.514094829141	-15.114270756396962	0.44502424002609264	3.7874840879255096	0.0014014435275001998
12500	-7306.592058248598	-7292.38983461452	-14.202223634077916	0.3039261371567376	3.6321008336731646	0.0016063067262474175
15000	-7305.583408252296	-7291.5258315555175	-14.057576696778689	0.2677371386652648	3.4180550249720314	0.0013374537817477724
17500	-7308.071826220712	-7292.544145456048	-15.52768076466386	0.48117067217109516	3.6083907183669726	0.0012480943724511786
20000	-7310.6544754728075	-7294.844371966509	-15.810103506298498	0.1585920419387248	4.210325553175128	0.001095677771096018
22500	-7313.28457339092	-7295.680103194499	-17.604470196420632	0.468487190072147	4.248461859067216	8.527082659600485E-4
25000	-7308.106324407599	-7293.365859799816	-14.740464607782922	0.21645269835181155	4.356406870696872	9.239191923743394E-4
27500	-7310.167495933493	-7293.743440713867	-16.424055219626233	0.38931217393092044	4.7524800067942	0.0011670856796187831
30000	-7313.358853915666	-7294.405190079699	-18.953663835966804	0.24466324168371004	5.083957668544364	0.001297902646010753
32500	-7307.884146872424	-7293.0912397505	-14.792907121924157	0.3035429073539755	3.8634248031210787	0.0018706592532531613
35000	-7308.063812073774	-7293.397378575234	-14.666433498539497	0.25379340483786483	3.706972527626129	0.002034011364013497
37500	-7306.843754246126	-7292.041623657043	-14.802130589083353	0.21251912396200706	4.001573996396314	0.0014383952117393147
40000	-7315.459951381616	-7296.2769078328265	-19.183043548789353	0.34302379695395563	5.522603065119067	8.87003922565058E-4
42500	-7306.770987873804	-7291.664767586976	-15.106220286827963	0.20753011413303435	4.247469854701764	0.0011311084893830363
45000	-7308.753652168253	-7292.402460463411	-16.351191704841938	0.48746945680649123	3.829089129571106	0.001413857494775892
47500	-7307.605897085638	-7290.802267329885	-16.803629755753377	0.2572089254110035	4.76695511660888	0.0015182047562008257
50000	-7305.201952978707	-7290.041153457579	-15.160799521127537	0.24455843722814052	4.425226236861753	0.0013824022232556295
52500	-7306.390929123162	-7291.092194104528	-15.298735018634444	0.42964990834531197	3.7311878436397823	0.0012940435610808267
55000	-7306.017410973439	-7291.077202428374	-14.940208545064998	0.42188676086410554	3.793332535205523	0.001593716927044322
57500	-7309.039960185612	-7294.524348897313	-14.515611288299027	0.3797291250587525	3.232259935380015	0.0018442558693083906
60000	-7306.833009747979	-7292.3717747251485	-14.46123502283118	0.3577465288148883	3.732667602082793	0.0013983164361173793
62500	-7311.251416787653	-7292.396590872313	-18.854825915340022	0.44554347524299254	4.6132218403854255	0.0010591611515397498
65000	-7305.628822678146	-7290.211993545813	-15.416829132332865	0.33426302900578664	4.358501761395716	0.0013149694784113232
67500	-7308.477543363529	-7293.006835633219	-15.470707730309313	0.32768313048261666	4.265623379096982	0.0010976904639703527
70000	-7306.743760900714	-7292.207163164437	-14.536597736277587	0.2925657539443686	3.088333067429203	0.0013798631032974657
72500	-7309.991994587507	-7293.23585604242	-16.75613854508753	0.36586586348731676	4.7349393471402355	9.84711934544442E-4
75000	-7309.3429086573005	-7294.721688086252	-14.621220571049385	0.24629620189166904	4.0161525220931455	8.703343466894295E-4
77500	-7308.518240937892	-7293.802548808595	-14.715692129296817	0.3026798017791481	3.8711576981592932	0.0011697908241365955
80000	-7307.661303711781	-7293.299422016081	-14.361881695700117	0.39479034013139613	3.162206621296602	0.0018690873003384043
82500	-7306.4438874457555	-7291.741340078825	-14.70254736693054	0.40743234150538626	3.531873317803767	0.001712602916785032
85000	-7308.342198509713	-7292.062244862783	-16.279953646929858	0.26948996691954075	4.665334405343879	0.0013288173998972324
87500	-7308.52047428531	-7292.052575310371	-16.467898974938954	0.4793228717147265	4.210045372449246	0.001176678395804815
90000	-7311.596032360623	-7294.291696882769	-17.304335477853385	0.24811676537459504	5.162386291965833	0.0013079654501730424
92500	-7303.663461364373	-7289.240599598372	-14.42286176600098	0.2635210185966376	3.844030560553915	0.001608746957942064
95000	-7308.221417701126	-7292.887486620395	-15.333931080730508	0.20052539736969377	4.43843995055958	0.001746471148457829
97500	-7306.824980447369	-7290.9478319787095	-15.877148468659772	0.307684985726644	4.660617209760226	0.00119474378049071
100000	-7308.171662225994	-7292.530942359413	-15.6407198665815	0.3757938271497493	4.160156242060777	0.0012997171559742371
102500	-7309.049388491267	-7292.452304134386	-16.597084356880274	0.13949444671734013	4.408930606154878	0.0011419584894759882
105000	-7307.515719503079	-7293.373925509793	-14.141793993286273	0.2601688336979156	3.5287596763624838	0.0014493469168976732
107500	-7308.733094405563	-7294.585339220964	-14.147755184598992	0.3040294479761453	3.651771257374656	0.0015071881054548471
110000	-7314.088793443949	-7299.31470491287	-14.77408853107882	0.3150645652916755	3.3213762568758725	0.002118899383197464
112500	-7307.195508851221	-7292.847554953713	-14.347953897507796	0.2955207116367183	3.8555808807094376	0.001465806937771697
115000	-7314.760488601455	-7297.583393032702	-17.17709556875314	0.44268698828955216	4.007374547244778	0.0017502304303597801
117500	-7307.261466732991	-7292.187299496402	-15.074167236588584	0.37339721730085573	3.9866120097803632	0.001468972624242144
120000	-7309.07272524777	-7295.372503358932	-13.700221888838556	0.37923452106627004	3.6024584944480864	0.00100836474335349
122500	-7312.112387288765	-7291.67135412745	-20.441033161314266	0.162516043052964	5.779676868207796	8.661142300868534E-4
125000	-7309.66213535366	-7293.495562773222	-16.166572580437723	0.31088039088526775	4.650390394940307	0.0016207406333173524
127500	-7304.745254267332	-7290.436818830331	-14.308435437001098	0.2701059777775701	3.659771769138097	0.001605427861743747
130000	-7307.02687609285	-7291.657189939616	-15.369686153234507	0.24422729863630496	4.232426327525441	0.0012525458510349303
132500	-7311.221538744463	-7295.204135305512	-16.017403438950858	0.2860790587277564	4.598519308663062	0.0010235895916294747
135000	-7308.752719248074	-7292.9283333920475	-15.824385856025927	0.18375872806913787	4.335282062729594	0.0015732016708743302
137500	-7307.920603363995	-7291.356681329147	-16.563922034847565	0.3183920394662306	4.768354133319149	0.0014450358598168326
140000	-7314.034364463581	-7295.807343414867	-18.227021048714036	0.23208576188667537	5.496415839297053	0.0011240989040168419
142500	-7311.651645819116	-7296.305973440908	-15.345672378208054	0.35855637518744893	4.485992932374342	0.0010483679517330124
145000	-7308.55928889323	-7294.308072064186	-14.251216829043717	0.2924682950145349	3.664723261684796	0.0014105220585846057
147500	-7310.621651487843	-7293.30356319299	-17.31808829485394	0.12123372636715114	3.886349972085569	0.0020715200180166423
150000	-7307.8703484648195	-7293.407084987096	-14.463263477723121	0.29937764997822786	3.566112088301097	0.0019958083656838126
152500	-7309.481687416518	-7293.020731429671	-16.460955986847072	0.4349086443409641	4.37821977016087	0.001156997649881553
155000	-7309.976855319825	-7291.861375813841	-18.115479505984197	0.2660992491678717	5.297072916672181	0.0013902235580295495
157500	-7309.298020972534	-7295.081839587469	-14.21618138506418	0.3552027174772826	3.454407592549119	0.001285980542597998
160000	-7310.503797745088	-7295.667545514919	-14.836252230169494	0.23823034145409752	4.022452740753763	0.0011829801831788455
162500	-7308.102228086609	-7293.478127429856	-14.624100656753626	0.3807390034779424	3.698147384907072	0.0017825264543752837
165000	-7306.472575687208	-7290.279348991214	-16.193226695993726	0.27191740916950896	4.757714833614988	0.0014763713177209173
167500	-7308.915864088766	-7292.034405591887	-16.881458496879496	0.2668989999924977	4.5397883082901584	0.0015919246628348241
170000	-7306.119668458372	-7290.287648138302	-15.832020320070159	0.204256449306738	3.12545809602399	0.0019110012203236867
172500	-7304.735042171116	-7289.5037162863755	-15.231325884740318	0.18839400672030718	3.8327939878359767	0.0017833482186292917
175000	-7305.677342163042	-7291.276529132519	-14.400813030523896	0.3138340897605432	3.9978967576852167	0.001054675620932908
177500	-7310.326196670382	-7296.65666851673	-13.669528153652589	0.27882395691551654	3.381271353932557	0.0013575038273773681
180000	-7313.895832724187	-7294.100827087824	-19.795005636363385	0.17687696462708907	5.676939371558987	9.650772401935446E-4
182500	-7309.170685407888	-7294.696737817897	-14.473947589991553	0.239426814038657	3.646165433636524	0.001527921778754772
185000	-7305.9503307470595	-7291.622426583545	-14.327904163514331	0.26493941202721843	3.7028672688216675	0.0016511232363366573
187500	-7307.98886423368	-7293.204557321907	-14.784306911773864	0.26181803741153	4.399473528407277	0.0012769970377766963
190000	-7306.178726647029	-7290.90254199313	-15.276184653899225	0.19094920686508884	4.146389742899035	0.0015145173167633984
192500	-7305.571985480112	-7289.770137288479	-15.801848191632125	0.3237720154684432	4.687943972118439	0.001442127042970325
195000	-7318.874420051835	-7299.62621182866	-19.24820822317494	0.23229714470477877	5.346072968306036	8.332199462972597E-4
197500	-7311.145609624935	-7292.023911928744	-19.121697696190203	0.10218057551000327	4.751152183310679	0.0010493489427488803
200000	-7310.545603207341	-7292.877078597851	-17.668524609489005	0.10251809135515219	3.6738364524416762	0.0014899755113808094
202500	-7317.870553351124	-7301.325147612528	-16.54540573859639	0.3694560845482907	4.881378441320128	6.859187580320038E-4
205000	-7305.9445993559175	-7291.920474430532	-14.024124925385443	0.3332487328044758	3.702217034823979	0.0013239273911625354
207500	-7314.750668459244	-7295.909609524538	-18.841058934705533	0.20453595016282738	5.279839095514995	0.0015016800030786136
210000	-7307.946747430109	-7291.046440770111	-16.90030665999833	0.2596302589579355	4.834502518646394	0.0010275169373884523
212500	-7307.464824768159	-7292.67694777561	-14.78787699254873	0.25909799839130504	4.275947916761538	0.0011428316945879076
215000	-7306.879082634498	-7291.112270621192	-15.766812013306886	0.16136357704765342	3.6461805748068015	0.0016932776646696342
217500	-7309.316449659617	-7293.21750721471	-16.09894244490748	0.2155217285726927	4.458732843434043	0.0018589023017982979
220000	-7310.778306183083	-7293.299041620492	-17.479264562590856	0.16104512846861724	4.898358577030127	0.0012485157034431912
222500	-7310.072546924788	-7295.026660356364	-15.045886568424237	0.47358415420897154	2.9491453313098526	0.001339430512480629
225000	-7308.907454318523	-7293.248774077115	-15.658680241408966	0.15573054758735444	3.2755536074538387	0.001542088772836865
227500	-7308.512811177336	-7293.137552245274	-15.375258932062215	0.16846780576062415	4.0844187326631705	0.0012811277430803223
230000	-7307.037661882677	-7291.861445282321	-15.176216600355223	0.19481326721757572	4.123661306571295	0.0012171007713800944
